具体地点,职位名称,工资,福利tag,公司名称,公司标签,其他标签,岗位要求,是否为推广,会员商家,发布时间,抓取时间,平台
江门·开平市,独立岗位坐班普工290/天,6-7.9千,绩效奖金|绩效奖金|人走账清|人走账清|包吃住|包吃住|五险一金|五险一金|节日福利|节日福利|工作轻松|工作轻松|专业培训|专业培训|可预支|可预支|,广州百业直聘企业管理有限公司,电子技术/半导体/集成电路|民营|50-150人|,,,,,,2025/02/19 19:56:53,51job
广州·白云区,做完就结普工环境好包吃住,7-8千,包吃住|包吃住|包住|包住|长白班|长白班|包吃|包吃|坐班|坐班|月休4天|月休4天|底薪|底薪|加班费|加班费|公寓宿舍|公寓宿舍|聚餐|聚餐|八小时|八小时|员工生日|员工生日|食堂|食堂|环境好|环境好|生日会|生日会|,广东粤盈企业管理有限公司,专业服务(咨询、人力资源、财会)|民营|500-1000人|,,,,,,2025/02/19 19:56:54,51job
常州,普工日结240叉车日结280,7-8千,加班补贴|加班补贴|包住|包住|包吃|包吃|包吃住|包吃住|,常州江航人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:54,51job
东莞·凤岗镇,高薪诚聘普工,6-6.7千,压纹|压纹|绩效奖金|绩效奖金|带薪年假|带薪年假|五险|五险|节日福利|节日福利|专业培训|专业培训|员工旅游|员工旅游|包住宿|包住宿|高温补贴|高温补贴|餐饮补贴|餐饮补贴|,深圳市平日联合纸业有限公司,印刷/包装/造纸|民营|50-150人|,,,,,,2025/02/19 19:56:56,51job
清远,雅迪电动车普工长白班包吃包住高薪计件,7-9千,包吃|包吃|包住|包住|绩效奖金|绩效奖金|年终奖金|年终奖金|可预支|可预支|节日福利|节日福利|带薪年假|带薪年假|,海口龙华茹焜电子商务商行,生活服务|民营|少于50人|,,,,,,2025/02/19 19:56:51,51job
中山·古镇镇,普工-装配工,5-7.5千,包住|包住|社保|社保|餐饮补贴|餐饮补贴|工作轻松|工作轻松|生日福利|生日福利|全勤奖|全勤奖|工龄奖|工龄奖|,东莞市迪菲灯饰有限公司,办公用品及设备|民营|150-500人|,,,,,,2025/02/19 19:56:47,51job
中山·东凤镇,普工正式工，临时工,4.6-6.6千,人走账清|人走账清|包吃住|包吃住|包吃|包吃|包住|包住|免费班车|免费班车|人走账清|人走账清|可预支|可预支|工作轻松|工作轻松|专业培训|专业培训|社保|社保|房补|房补|节日福利|节日福利|弹性工作|弹性工作|定期体检|定期体检|绩效奖金|绩效奖金|生日福利|生日福利|,中山市君胜企业服务有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:40,51job
武汉,智能无人机普工7000+,7-8千,可预支|可预支|做六休一|做六休一|夜班补贴|夜班补贴|五险一金|五险一金|长白班|长白班|月休4天|月休4天|坐岗|坐岗|住宿|住宿|包吃包住|包吃包住|包中餐|包中餐|预支工资|预支工资|食堂|食堂|食宿|食宿|全勤|全勤|13薪|13薪|,湖北帮泽人力资源服务有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:36,51job
中山·小榄镇,普工正式工,5.5-6千,包吃住|包吃住|包吃|包吃|包住|包住|,中山市君胜企业服务有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:36,51job
广州·南沙区,南沙包吃住普工空调8690,7.6-8.9千,包吃|包吃|包住|包住|人走账清|人走账清|可预支|可预支|全勤奖|全勤奖|工龄奖|工龄奖|,中山市立龙再生资源回收有限公司,交通/运输/物流|民营|少于50人|,,,,,,2025/02/19 19:56:31,51job
中山,只上白班8000直招坐班/普工,8-9千,包吃住|包吃住|年终奖金|年终奖金|绩效奖金|绩效奖金|五险一金|五险一金|节日福利|节日福利|全勤奖|全勤奖|工龄奖|工龄奖|生日福利|生日福利|员工旅游|员工旅游|工作轻松|工作轻松|可预支|可预支|人走账清|人走账清|,广州锦轩科技有限公司,通信/电信/网络设备|合资|500-1000人|,,,,,,2025/02/19 19:56:31,51job
东莞·企石镇,小厂可带手机 公寓式宿舍普工240一天,5.8-7千,包吃住|包吃住|年终奖金|年终奖金|绩效奖金|绩效奖金|加班补贴|加班补贴|商业保险|商业保险|节日福利|节日福利|全勤奖|全勤奖|工龄奖|工龄奖|员工旅游|员工旅游|工作轻松|工作轻松|可预支|可预支|人走账清|人走账清|生日福利|生日福利|五险一金|五险一金|带薪年假|带薪年假|,东莞市昇达实业投资有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:32,51job
深圳·龙华区,急招电子厂普工/坐班 （包吃住）,6-8千,,湛江通达信息咨询服务有限责任公司,生活服务|民营|少于50人|,,,,,,2025/02/19 19:56:32,51job
达州·达川区,达州本地普工260/天包吃住,6.5-7.5千,包吃住|包吃住|五险一金|五险一金|月休4天|月休4天|保险|保险|坐班|坐班|可预支|可预支|带薪培训|带薪培训|新能源|新能源|空调车间|空调车间|包吃包住|包吃包住|住宿|住宿|免费住宿|免费住宿|购买五险|购买五险|上六休一|上六休一|公寓宿舍|公寓宿舍|,四川今日内荐科技有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:32,51job
张家港,塘市显示屏电子厂普工,5.5-7千,包吃|包吃|包住|包住|全勤奖|全勤奖|,张家港市杨舍镇德娟信息咨询服务部,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:32,51job
广州·白云区,普工/打包/组装,4.5-5.5千,包吃|包吃|底薪|底薪|购买社保|购买社保|零食下午茶|零食下午茶|免费工作餐|免费工作餐|定期团建|定期团建|五险|五险|员工旅游|员工旅游|,广州初心生物科技有限公司,家具/家电/玩具/礼品|民营|150-500人|,,,,,,2025/02/19 19:56:32,51job
广州·增城区,长白班惠普打印机组装6000一月包吃住,5-6.5千,包吃住|包吃住|加班补贴|加班补贴|高温补贴|高温补贴|绩效奖金|绩效奖金|年终奖金|年终奖金|工龄奖|工龄奖|全勤奖|全勤奖|专业培训|专业培训|人走账清|人走账清|可预支|可预支|工作轻松|工作轻松|弹性工作|弹性工作|节日福利|节日福利|商业保险|商业保险|,佛山市西西音物流供应链有限公司,交通/运输/物流|民营|少于50人|,,,,,,2025/02/19 19:56:33,51job
重庆·永川区,普工/挤出工,5-6千,挤出|挤出|挤出机|挤出机|五险一金|五险一金|通讯补贴|通讯补贴|专业培训|专业培训|年终奖金|年终奖金|定期体检|定期体检|,佳研新材料科技（重庆）有限公司,机械/设备/重工|合资|50-150人|,,,,,,2025/02/19 19:56:33,51job
长沙,长沙新厂大量急招普工临时工28一小时长白班,8千-1万,包吃住|包吃住|五险一金|五险一金|可预支|可预支|工作轻松|工作轻松|人走账清|人走账清|员工旅游|员工旅游|节日福利|节日福利|免费班车|免费班车|长白班|长白班|坐班|坐班|恒温车间|恒温车间|普通工衣|普通工衣|上六休一|上六休一|普工|普工|公寓宿舍|公寓宿舍|,广州嘉立电子有限公司,通信/电信/网络设备|民营|150-500人|,,,,,,2025/02/19 19:56:33,51job
杭州·富阳区,急招富阳普工长白班 7500包吃住,6-7.5千,包吃住|包吃住|包吃|包吃|包住|包住|年终奖金|年终奖金|绩效奖金|绩效奖金|加班补贴|加班补贴|高温补贴|高温补贴|餐饮补贴|餐饮补贴|专业培训|专业培训|节日福利|节日福利|商业保险|商业保险|定期体检|定期体检|免费班车|免费班车|员工旅游|员工旅游|工作轻松|工作轻松|,杭州赞邦信息技术有限公司,制药/生物工程|民营|少于50人|,,,,,,2025/02/19 19:56:33,51job
常州·金坛区,金坛招大龄普工维修6千交五险,5-6千,定期体检|定期体检|,常州佰胜人力资源服务有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:33,51job
昆明·西山区,开年大招普工每日280/免费吃住,6-7.5千,包吃住|包吃住|五险一金|五险一金|年终奖金|年终奖金|绩效奖金|绩效奖金|加班补贴|加班补贴|餐饮补贴|餐饮补贴|交通补贴|交通补贴|房补|房补|工龄奖|工龄奖|全勤奖|全勤奖|通讯补贴|通讯补贴|可预支|可预支|带薪年假|带薪年假|工作轻松|工作轻松|人走账清|人走账清|,官渡区杰创企业信息咨询店（个体工商户）,生活服务|民营|少于50人|,,,,,,2025/02/19 19:56:34,51job
重庆·沙坪坝区,蓝牙耳机普工包吃住26H,6-7千,,重庆泰子电子产品有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:34,51job
惠州·惠阳区,摆焊普工,6千-1.2万,包吃住|包吃住|加班补贴|加班补贴|人走账清|人走账清|餐饮补贴|餐饮补贴|通讯补贴|通讯补贴|专业培训|专业培训|绩效奖金|绩效奖金|年终奖金|年终奖金|,惠州市奥速运动器材有限公司,机械/设备/重工|民营|50-150人|,,,,,,2025/02/19 19:56:34,51job
上海·松江区,印刷操作工/普工,5-8千,打图|打图|奖金|奖金|工龄奖|工龄奖|节日福利|节日福利|长白班|长白班|房补|房补|做六休一|做六休一|保险|保险|有人带|有人带|加班费|加班费|,上海圣大展示服务有限公司,贸易/进出口|民营|50-150人|,,,,,,2025/02/19 19:56:34,51job
天水,普工（垃圾电厂）,4.3-4.5千,定期体检|定期体检|带薪年假|带薪年假|培训|培训|有餐补|有餐补|意外险|意外险|,江西鸿运环保科技有限公司,环保|民营|50-150人|,,,,,,2025/02/19 19:56:34,51job
深圳·罗湖区,电子厂招聘普工，长期短期兼职均可7k,7-8.5千,长白班包吃住|长白班包吃住|管理不严|管理不严|工资可预支|工资可预支|人走账清|人走账清|车间可带手机|车间可带手机|包吃住|包吃住|五险一金|五险一金|社保|社保|绩效奖金|绩效奖金|加班补贴|加班补贴|全勤奖|全勤奖|工龄奖|工龄奖|工作轻松|工作轻松|人走账清|人走账清|可预支|可预支|长白班包吃住|长白班包吃住|管理不严|管理不严|,深圳市宝亚恒博电子科技有限公司,家具/家电/玩具/礼品|民营|少于50人|,,,,,,2025/02/19 19:56:35,51job
杭州·萧山区,急招100人 杭州普工日结300/天包吃住,6千-1万,包吃|包吃|包住|包住|包吃住|包吃住|餐饮补贴|餐饮补贴|交通补贴|交通补贴|加班补贴|加班补贴|商业保险|商业保险|全勤奖|全勤奖|免费班车|免费班车|可预支|可预支|人走账清|人走账清|生日福利|生日福利|工作轻松|工作轻松|,杭州赞邦信息技术有限公司,制药/生物工程|民营|少于50人|,,,,,,2025/02/19 19:56:27,51job
昆山,五金冲压普工,4-6千,五险一金|五险一金|包吃|包吃|,泽华精密技术（江苏）有限公司,机械/设备/重工|民营|50-150人|,,,,,,2025/02/19 19:56:27,51job
长沙·长沙县,下料普工,4.5-4.6千,,湖南华汛应急装备有限公司,机械/设备/重工|民营|50-150人|,,,,,,2025/02/19 19:56:27,51job
东莞·长安镇,流水线普工/临时工（工厂直招）,5-7千,,东莞市康镁特电子有限公司,家具/家电/玩具/礼品|民营|150-500人|,,,,,,2025/02/19 19:56:27,51job
深圳·龙岗区,电子厂招普工长短期小时工20-24包吃包住,6-8千,长白班包吃住|长白班包吃住|手工活易上手|手工活易上手|车间可带手机|车间可带手机|人走账清|人走账清|入职可预支|入职可预支|管理人性化|管理人性化|包吃住|包吃住|五险一金|五险一金|社保|社保|绩效奖金|绩效奖金|加班补贴|加班补贴|人走账清|人走账清|可预支|可预支|工作轻松|工作轻松|全勤奖|全勤奖|工龄奖|工龄奖|,深圳市宝亚恒博电子科技有限公司,家具/家电/玩具/礼品|民营|少于50人|,,,,,,2025/02/19 19:56:28,51job
成都·郫都区,国企直招  普工,5-7千,五险一金|五险一金|无尘服|无尘服|,四川西部汇科技发展有限公司,计算机服务(系统、数据服务、维修)|民营|,,,,,,2025/02/19 19:56:28,51job
深圳·龙岗区,普工长短期小时工20_24小时包吃住,6-8千,入职可预支|入职可预支|人走账清|人走账清|长白班包吃住|长白班包吃住|手工活易上手|手工活易上手|******均可|******均可|包吃住|包吃住|社保|社保|绩效奖金|绩效奖金|人走账清|人走账清|可预支|可预支|工作轻松|工作轻松|全勤奖|全勤奖|工龄奖|工龄奖|弹性工作|弹性工作|,深圳市明鸿鑫电子科技有限公司,机械/设备/重工|民营|50-150人|,,,,,,2025/02/19 19:56:28,51job
深圳·龙岗区,普工/操作工/生产工/组装工,6-9千,装配|装配|组装装配|组装装配|,深圳市恒烽家居用品有限公司,批发/零售|民营|少于50人|,,,,,,2025/02/19 19:56:28,51job
深圳·龙华区,260一天急聘普工操作工临时工,6-7.5千,普工|普工|操作工|操作工|临时工|临时工|寒假工|寒假工|暑假工|暑假工|实习证明|实习证明|底薪|底薪|宿舍|宿舍|节假日|节假日|岗位补贴|岗位补贴|,深圳市富智康工业互联网有限公司,计算机软件|民营|5000-10000人|,,,,,,2025/02/19 19:56:29,51job
广州·黄埔区,工厂直招普工月薪8千+,7-9千,包吃住|包吃住|五险一金|五险一金|年终奖金|年终奖金|绩效奖金|绩效奖金|人走账清|人走账清|可预支|可预支|员工旅游|员工旅游|定期体检|定期体检|带薪年假|带薪年假|,广州实旭电子科技有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:29,51job
深圳·龙岗区,普工/测试,5-5.5千,焊锡|焊锡|贴片|贴片|测试|测试|插件|插件|生产车间|生产车间|流水线|流水线|五险一金|五险一金|带薪年假|带薪年假|全勤奖|全勤奖|节日福利|节日福利|,深圳市卓禾仪器有限公司,仪器仪表/工业自动化|民营|50-150人|,,,,,,2025/02/19 19:56:29,51job
盐城·盐都区,马沟日结轻松普工,4.5-5千,,盐城百汇人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:29,51job
广州·天河区,月薪8千华为手机普工组装工,7-9千,包吃住|包吃住|五险一金|五险一金|员工旅游|员工旅游|工作轻松|工作轻松|人走账清|人走账清|节日福利|节日福利|带薪年假|带薪年假|,广州实旭电子科技有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:30,51job
苏州·高新区,普工（手工作业员、QC、学徒等）-世沃电子,5-7千,五险一金|五险一金|工作餐|工作餐|白班|白班|生日福利|生日福利|缴纳社保|缴纳社保|公司旅游|公司旅游|培训|培训|年度体检|年度体检|节假日|节假日|公积金|公积金|社保五险|社保五险|,科技城人才市场,政府/公共事业|事业单位|少于50人|,,,,,,2025/02/19 19:56:30,51job
盐城·盐都区,马沟新能源普工日结200元/天,5-6千,,盐城百汇人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:30,51job
青岛·市北区,市区长白班五险普工,4.5-5千,,山东橘洲企业管理咨询有限公司,生活服务|民营|少于50人|,,,,,,2025/02/19 19:56:22,51job
咸阳·渭城区,普工（免住宿免三餐）,3.8-5千,普工|普工|免费吃住|免费吃住|免费三餐|免费三餐|免费住宿|免费住宿|加班费|加班费|食宿|食宿|环境好|环境好|宿舍|宿舍|工作餐|工作餐|节假日|节假日|环境舒适|环境舒适|,陕西恒天卫士保安服务有限公司,生活服务|民营|,,,,,,2025/02/19 19:56:23,51job
苏州·相城区,普工分切工,5-6千,五险|五险|绩效奖金|绩效奖金|,苏州铿固电子材料有限公司,批发/零售|民营|50-150人|,,,,,,2025/02/19 19:56:23,51job
深圳·南山区,西丽普工短期工210一天起,210元/天,日结|日结|,深圳群光人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:24,51job
盐城·盐都区,普工/操作工射阳比亚迪,6-9千,,盐城百汇人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:24,51job
合肥·包河区,合肥汽配厂包吃住普工五险一金,6-8千,冲压|冲压|打磨|打磨|夜班补贴|夜班补贴|工作餐|工作餐|免费体检|免费体检|五险一金|五险一金|带薪休假|带薪休假|包吃住|包吃住|加班补贴|加班补贴|白班|白班|日结|日结|商业保险|商业保险|包住宿|包住宿|工作轻松|工作轻松|绩效奖金|绩效奖金|过节费|过节费|高温津贴|高温津贴|,上海添玺企业服务有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:24,51job
苏州·苏州工业园区,手工操作工（普工）,6-7.5千,房补|房补|高温补贴|高温补贴|双休|双休|年终奖|年终奖|工作餐|工作餐|交通补助|交通补助|五险一金|五险一金|员工旅游|员工旅游|交通补贴|交通补贴|定期体检|定期体检|津贴|津贴|补助|补助|福利体检|福利体检|意外商业险|意外商业险|住房补贴|住房补贴|,苏州赛莱科斯工具有限公司,机械/设备/重工|外资（欧美）|少于50人|,,,,,,2025/02/19 19:56:25,51job
盐城·滨海县,男普工/操作工6500/月,6-7千,,盐城百汇人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:25,51job
滁州·琅琊区,长白班普工住宿四人间包吃住6500,6-7千,包吃住|包吃住|商业保险|商业保险|加班补贴|加班补贴|定期体检|定期体检|可预支|可预支|节日福利|节日福利|工作轻松|工作轻松|高温补贴|高温补贴|住宿在厂区|住宿在厂区|包吃|包吃|,安徽优选智聘人力资源管理有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:25,51job
扬州·仪征市,仪征招汽配厂普工五险一金包吃住,6-8千,冲压|冲压|打磨|打磨|夜班补贴|夜班补贴|工作餐|工作餐|免费体检|免费体检|五险一金|五险一金|带薪休假|带薪休假|包吃住|包吃住|加班补贴|加班补贴|白班|白班|日结|日结|商业保险|商业保险|包住宿|包住宿|工作轻松|工作轻松|绩效奖金|绩效奖金|过节费|过节费|高温津贴|高温津贴|,上海添玺企业服务有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:25,51job
清远·清城区,零部件太平普工包吃住8330,8.3-8.6千,包吃住|包吃住|可预支|可预支|人走账清|人走账清|,中山市立龙再生资源回收有限公司,交通/运输/物流|民营|少于50人|,,,,,,2025/02/19 19:56:26,51job
苏州·高新区,普工（长白班）,5-6千,普工|普工|操作工|操作工|五险一金|五险一金|全勤奖|全勤奖|节日福利|节日福利|带薪年假|带薪年假|加班津贴|加班津贴|,海狼光学科技（苏州）有限公司,机械/设备/重工|外资（非欧美）|150-500人|,,,,,,2025/02/19 19:56:18,51job
盐城·盐都区,城南电子厂普工,5.5-6.5千,,盐城百汇人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|少于50人|,,,,,,2025/02/19 19:56:18,51job
东莞·厚街镇,普工(J10072),4.5-5.5千,,南兴装备股份有限公司,机械/设备/重工|已上市|1000-5000人|,,,,,,2025/02/19 19:56:18,51job
北京·通州区,研磨普工,6-7千,五险一金|五险一金|交通补贴|交通补贴|带薪年假|带薪年假|包吃包住|包吃包住|小时工|小时工|,江苏广信感光新材料股份有限公司,原材料和加工|已上市|500-1000人|,,,,,,2025/02/19 19:56:18,51job
重庆·南岸区,普工，拼接工,4-5千,,重庆复源新材料科技有限公司,原材料和加工|民营|少于50人|,,,,,,2025/02/19 19:56:19,51job
长沙·岳麓区,手机新厂普工保底7千,7-9千,包吃住|包吃住|五险一金|五险一金|年终奖金|年终奖金|绩效奖金|绩效奖金|人走账清|人走账清|可预支|可预支|员工旅游|员工旅游|定期体检|定期体检|带薪年假|带薪年假|,广州实旭电子科技有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:19,51job
深圳·龙岗区,7000普工+五险一金+包吃住,6.5-8.5千·13薪,绩效奖|绩效奖|吃住免费|吃住免费|公寓宿舍|公寓宿舍|入职奖金|入职奖金|,深圳市鑫博悦电子有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:19,51job
深圳,长白班普工贴标签300/天包吃住,8.5千-1.1万·13薪,生日礼金|生日礼金|管理轻松|管理轻松|五险一金|五险一金|年终奖|年终奖|假期福利|假期福利|不体检|不体检|岗位自选|岗位自选|上班轻松|上班轻松|吃住免费|吃住免费|绩效奖|绩效奖|绩效奖金|绩效奖金|年终奖金|年终奖金|补充医疗保险|补充医疗保险|交通补贴|交通补贴|五险一金|五险一金|带薪年假|带薪年假|住房补贴|住房补贴|包吃包住|包吃包住|宿舍|宿舍|免费住宿|免费住宿|节假日|节假日|包三餐|包三餐|学历补贴|学历补贴|绩效奖励|绩效奖励|年底13薪|年底13薪|,广州雄洋企业管理有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:20,51job
惠州,普工坐班免体检可借支,5.5-8千,包吃住|包吃住|加班补贴|加班补贴|五险一金|五险一金|人走账清|人走账清|可预支|可预支|,惠州市新鸿锦企业信息咨询有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:20,51job
江门,正式工/普工8500包吃住,6-8.5千·13薪,贴标签|贴标签|包装组装|包装组装|五险一金|五险一金|绩效奖金|绩效奖金|年终奖金|年终奖金|生日福利|生日福利|工龄奖|工龄奖|全勤奖|全勤奖|弹性工作|弹性工作|工作轻松|工作轻松|员工旅游|员工旅游|人走账清|人走账清|可预支|可预支|定期体检|定期体检|免费班车|免费班车|通讯补贴|通讯补贴|包吃包住|包吃包住|,佛山职友企业管理有限公司,电子技术/半导体/集成电路|民营|500-1000人|,,,,,,2025/02/19 19:56:20,51job
武汉·江夏区,奶茶贴标普工7000+包吃住,6.5-8千·13薪,员工宿舍|员工宿舍|包吃住|包吃住|夜班补贴|夜班补贴|年终奖|年终奖|全勤奖|全勤奖|包吃|包吃|安排住宿|安排住宿|8小时|8小时|包三餐|包三餐|食堂|食堂|体检|体检|补贴|补贴|发展空间|发展空间|宿舍|宿舍|津贴|津贴|,武汉初心企缘企业管理有限公司,多元化业务集团公司|民营|150-500人|,,,,,,2025/02/19 19:56:20,51job
广州·黄埔区,急招白班普工轻松保底8千,7-8千,包吃住|包吃住|五险一金|五险一金|员工旅游|员工旅游|工作轻松|工作轻松|人走账清|人走账清|可预支|可预支|定期体检|定期体检|带薪年假|带薪年假|,广州实旭电子科技有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:21,51job
成都·郫都区,成都普工坐岗包吃住保底6000,6.5-8.5千,包吃住|包吃住|坐班|坐班|新能源|新能源|五险一金|五险一金|可预支|可预支|带薪培训|带薪培训|保险|保险|月休4天|月休4天|坐岗|坐岗|上六休一|上六休一|空调车间|空调车间|空调宿舍|空调宿舍|可带手机|可带手机|新手|新手|坐着上班|坐着上班|,四川今日内荐科技有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:21,51job
昆明·西山区,昆明工厂免费直招普工包吃住,6-7.5千,,官渡区杰创企业信息咨询店（个体工商户）,生活服务|民营|少于50人|,,,,,,2025/02/19 19:56:21,51job
武汉·蔡甸区,新能源厂普工300一天+包吃住,6.5-8千·13薪,包吃住|包吃住|五险一金|五险一金|新能源|新能源|购买五险|购买五险|包吃包住|包吃包住|节假日|节假日|补贴|补贴|法定节假|法定节假|工作简单|工作简单|免费住宿|免费住宿|全勤|全勤|医疗保险|医疗保险|岗位津贴|岗位津贴|生育保险|生育保险|工伤保险|工伤保险|,武汉初心企缘企业管理有限公司,多元化业务集团公司|民营|150-500人|,,,,,,2025/02/19 19:56:13,51job
武汉,普工（28小时短期现结）,6.5-7.5千,长白班坐岗|长白班坐岗|上班可带手机|上班可带手机|年终奖金|年终奖金|人走账清|人走账清|无责底薪|无责底薪|五险一金|五险一金|包吃住|包吃住|白班|白班|加班费|加班费|住宿|住宿|8小时|8小时|0元入职|0元入职|宿舍|宿舍|坐岗|坐岗|国定假日|国定假日|一日三餐|一日三餐|全勤|全勤|,湖北小眯智能科技有限公司,计算机软件|民营|,,,,,,2025/02/19 19:56:14,51job
东莞·大朗镇,普工 （包吃住）,5-6千,长白班|长白班|包吃住|包吃住|岗位津贴|岗位津贴|底薪|底薪|空调车间|空调车间|全勤|全勤|包吃包住|包吃包住|加班费|加班费|员工福利|员工福利|包吃|包吃|包住|包住|,东莞恒维智通科技有限公司,计算机软件|民营|500-1000人|,,,,,,2025/02/19 19:56:14,51job
深圳·龙岗区,数据线厂独立岗位坐班普通工衣280/天,5.5-8.5千,包吃住|包吃住|五险一金|五险一金|社保|社保|加班补贴|加班补贴|高温补贴|高温补贴|可预支|可预支|,深圳市河山人力资源有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:15,51job
台州,临海日结252高薪资/叉车工/普工,6-7千,,扬州新之伟科技有限公司,中介服务|民营|少于50人|,,,,,,2025/02/19 19:56:15,51job
南充,长期招新能源普工300/天+包吃住,7.5-8.5千·13薪,包吃住|包吃住|长白班|长白班|新能源|新能源|恒温车间|恒温车间|缴纳社保|缴纳社保|住宿|住宿|包吃包住|包吃包住|非流水线|非流水线|,四川满勤科技有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:15,51job
东莞·横沥镇,普工+包食宿+不体检,5-7千,,东莞市京斌电子科技有限公司,贸易/进出口|民营|150-500人|,,,,,,2025/02/19 19:56:15,51job
深圳·龙岗区,普工月入7000+五险一金+包吃住,6.5-8.5千·13薪,吃住免费|吃住免费|,深圳市天策信息咨询实业有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:15,51job
武汉,普工/质检+包食宿7000+,5.5-6.5千·13薪,恒温车间|恒温车间|五险一金|五险一金|坐班|坐班|包吃住|包吃住|月休4天|月休4天|工龄奖|工龄奖|夜班补贴|夜班补贴|无尘服|无尘服|坐岗|坐岗|工作简单|工作简单|节日礼品|节日礼品|包三餐|包三餐|住宿|住宿|,武汉人海人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:16,51job
深圳·龙岗区,普工满16包吃住长白班,6.6-8.8千·13薪,绩效奖|绩效奖|吃住免费|吃住免费|公寓宿舍|公寓宿舍|入职奖金|入职奖金|,深圳市鑫博悦电子有限公司,电子技术/半导体/集成电路|民营|150-500人|,,,,,,2025/02/19 19:56:16,51job
深圳·坪山区,长白班包吃包住招普工,5.5-7千,包吃住|包吃住|五险一金|五险一金|社保|社保|绩效奖金|绩效奖金|加班补贴|加班补贴|人走账清|人走账清|可预支|可预支|全勤奖|全勤奖|工龄奖|工龄奖|工作轻松|工作轻松|,深圳市天一宜诚智能科技有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:16,51job
荆门,生产技师/普工,5-7千,五险一金|五险一金|定期体检|定期体检|交通补贴|交通补贴|节日福利|节日福利|提供住宿|提供住宿|,惠州亿纬锂能股份有限公司,新能源|已上市|10000人以上|,,,,,,2025/02/19 19:56:08,51job
成都·郫都区,不外派小厂普工可带手机月薪7K,7-8千,包吃住|包吃住|五险一金|五险一金|年终奖金|年终奖金|定期体检|定期体检|免费班车|免费班车|工作轻松|工作轻松|可预支|可预支|人走账清|人走账清|,四川天互人力资源服务有限公司,专业服务(咨询、人力资源、财会)|民营|150-500人|,,,,,,2025/02/19 19:56:08,51job
重庆·沙坪坝区,电子普工7000轻松,6-7千,,重庆品东东科技发展有限公司,电子技术/半导体/集成电路|民营|少于50人|,,,,,,2025/02/19 19:56:08,51job
昆明·官渡区,电子厂招聘普工,5-6.5千,组装|组装|质检|质检|电子产品|电子产品|操作|操作|辅助生产|辅助生产|工作餐|工作餐|可预支|可预支|白班|白班|社保|社保|日结|日结|五险一金|五险一金|年终奖|年终奖|全勤奖|全勤奖|工龄奖|工龄奖|宿舍|宿舍|有人带|有人带|食宿|食宿|住宿|住宿|人性化|人性化|上六休一|上六休一|,广东梦海人力资源有限公司,专业服务(咨询、人力资源、财会)|民营|,,,,,,2025/02/19 19:56:09,51job
